證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"2834","臺企銀","47975209","827011914","17.10","17.30","17.10","17.30","0.2000","8986"
"2836","高雄銀","5336740","62833395","11.70","11.85","11.70","11.80","0.1000","1275"
"2836A","高雄銀甲特","28100","592360","21.05","21.15","21.05","21.15","0.1000","8"
"2838","聯邦銀","1901332","29254091","15.70","15.85","15.70","15.85","0.1000","540"
"2838A","聯邦銀甲特","39000","2080400","53.30","53.40","53.30","53.40","0.0000","14"
"2845","遠東銀","2840892","44505072","15.60","15.70","15.60","15.70","0.0500","1061"
"2849","安泰銀","60582","866906","14.25","14.35","14.25","14.30","0.1000","50"
"2850","新產","1174680","112895971","96.80","96.80","95.20","95.60","-0.8000","859"
"2851","中再保","3215817","90535353","28.00","28.30","28.00","28.20","0.1500","1365"
"2852","第一保","1590046","40589922","25.20","25.80","25.20","25.45","0.4000","860"
"2855","統一證","6853102","190438582","28.20","28.20","27.25","27.80","-0.6500","5376"
"2867","三商壽","39677187","299117032","7.32","7.64","7.31","7.53","0.2700","7811"
"2880","華南金","19502253","491325088","25.00","25.30","24.85","25.20","0.3500","5556"
"2881","富邦金","21041991","1592004352","75.40","76.00","75.10","76.00","0.8000","13383"
"2881A","富邦特","83633","5267752","62.80","63.00","62.80","63.00","0.1000","42"
"2881B","富邦金乙特","10187","604723","59.30","59.50","59.30","59.50","0.0000","45"
"2881C","富邦金丙特","29020","1560364","53.80","53.90","53.70","53.80","0.0000","50"
"2882","國泰金","28187928","1637836996","57.50","58.40","57.50","58.20","0.7000","11260"
"2882A","國泰特","102318","6220981","60.80","60.90","60.70","60.80","0.0000","31"
"2882B","國泰金乙特","25843","1524841","59.00","59.10","59.00","59.10","-0.1000","26"
"2883","開發金","142652946","2186513356","15.25","15.50","15.10","15.40","0.3000","31939"
"2883B","開發金乙特","1341214","10087538","7.53","7.54","7.50","7.53","0.0100","301"
"2884","玉山金","22480735","649836307","28.90","29.00","28.75","28.95","0.1000","9187"
"2885","元大金","11773110","375283921","31.75","32.10","31.70","31.80","0.1000","5117"
"2886","兆豐金","20745923","814257249","39.30","39.50","39.10","39.35","0.0500","7934"
"2887","台新金","16863346","316071466","18.60","18.80","18.60","18.80","0.2000","5392"
"2887E","台新戊特","196428","10337261","52.60","52.80","52.50","52.50","-0.1000","64"
"2887F","台新戊特二","2475","117116","47.30","47.35","47.30","47.35","0.1000","7"
"2887Z1","台新己特","28360","477825","16.85","16.85","16.85","16.85","0.0000","19"
"2888","新光金","236302290","2319821943","9.75","9.95","9.71","9.73","0.3500","34158"
"2888A","新光金甲特","102501","3083536","30.00","30.20","29.95","30.15","0.5500","73"
"2888B","新光金乙特","158365","4766516","30.05","30.20","30.00","30.15","0.5000","102"
"2889","國票金","33034145","513024517","15.25","15.65","15.25","15.55","0.3000","5430"
"2890","永豐金","16761926","392802551","23.35","23.60","23.30","23.50","0.1500","4955"
"2891","中信金","74656327","2771673574","36.85","37.35","36.50","37.20","0.3500","16387"
"2891B","中信金乙特","10497","630412","60.00","60.20","60.00","60.20","0.1000","27"
"2891C","中信金丙特","6047","353642","58.10","58.80","58.10","58.80","0.0000","12"
"2892","第一金","14318347","397668603","27.55","27.90","27.55","27.80","0.3000","4389"
"2897","王道銀行","14774120","158661576","10.65","10.80","10.65","10.75","0.1500","2272"
"2897A","王道銀甲特","1018099","10781094","10.55","10.65","10.55","10.60","0.0500","116"
"2901","欣欣","13052","357808","27.40","27.40","27.20","27.35","-0.0500","98"
"2903","遠百","3565189","116575740","32.80","32.95","32.35","32.60","0.1500","2332"
"2904","匯僑","451990","8904519","19.50","19.95","19.45","19.55","0.5500","375"
"2905","三商","2041049","36642647","17.60","18.15","17.60","18.00","0.4500","1024"
"2906","高林","436378","9146445","20.80","21.10","20.80","20.85","0.0000","204"
"2908","特力","216797","4547949","21.00","21.05","20.90","20.95","0.0000","102"
"2910","統領","22000","598500","27.35","27.40","27.10","27.40","0.2000","10"
"2911","麗嬰房","72945","515452","7.06","7.09","7.05","7.06","0.0000","147"
"2912","統一超","915852","249821218","271.00","273.50","271.00","273.50","3.0000","1150"
"2913","農林","2800457","59550794","20.85","21.50","20.85","21.30","0.4500","1060"
"2915","潤泰全","10961024","785908049","70.30","72.90","69.80","71.90","1.9000","6559"
"2923","鼎固-KY","21369","631988","29.50","29.80","29.20","29.60","0.1000","23"
"2929","淘帝-KY","282368","2638916","9.24","9.41","9.21","9.41","0.1600","120"
"2939","凱羿-KY","6001","150974","25.15","25.20","25.15","25.15","0.0000","7"
"2945","三商家購","40260","1795851","44.70","45.05","44.50","45.05","-0.1500","39"
"3002","歐格","174026","2791068","15.90","16.20","15.80","16.05","0.1500","97"
"3003","健和興","629230","50680766","79.70","81.20","79.10","81.20","1.7000","532"
"3004","豐達科","100310","10486779","105.00","105.50","104.00","104.00","-0.5000","120"
"3005","神基","9753287","1084871747","111.00","113.00","109.50","112.50","1.5000","4975"
"3006","晶豪科","3301013","305063561","91.00","93.50","90.60","92.60","1.9000","2901"
"3008","大立光","681187","1621248615","2410.00","2430.00","2345.00","2365.00","-25.0000","3313"
"3010","華立","1322020","166295884","125.00","126.50","125.00","126.50","1.0000","834"
"3011","今皓","1036575","31728817","29.30","31.50","29.30","31.10","1.9000","371"
"3013","晟銘電","24668352","2288029277","93.00","94.30","91.30","91.80","0.7000","17128"
"3014","聯陽","2438820","417521571","171.00","172.50","169.50","171.50","-0.5000","2439"
"3015","全漢","1293532","86599696","67.90","67.90","66.50","67.00","-0.2000","1064"
"3016","嘉晶","1695896","106647807","60.40","63.90","60.40","63.80","3.4000","1493"
"3017","奇鋐","24895924","15894699083","656.00","665.00","617.00","620.00","-40.0000","32155"
"3018","隆銘綠能","28007","441369","15.65","15.75","15.65","15.70","0.0500","155"
"3019","亞光","1063070","72193184","68.00","68.40","67.50","68.00","0.3000","789"
"3021","鴻名","109883","2651365","24.10","24.25","23.90","24.25","0.2000","82"
"3022","威強電","719863","61609193","85.40","86.30","84.90","85.30","0.3000","803"
"3023","信邦","541643","161186242","297.50","299.50","296.00","298.50","1.0000","2366"
"3024","憶聲","6686418","149345199","21.80","22.60","21.80","22.45","0.7000","2268"
"3025","星通","3073304","211650630","68.30","70.50","67.50","70.00","-0.1000","3381"
"3026","禾伸堂","109354","10798679","98.70","99.00","98.40","98.80","0.4000","179"
"3027","盛達","653336","26326197","39.90","40.60","39.65","40.50","0.7500","432"
"3028","增你強","251124","9016894","35.75","36.05","35.75","35.95","0.2000","179"
"3029","零壹","11289650","901174407","77.80","81.90","77.30","80.00","5.5000","8050"
"3030","德律","6601398","1107961877","166.50","172.50","162.50","168.00","-0.5000","5084"
"3031","佰鴻","715529","15806608","21.85","22.55","21.70","22.30","0.3500","371"
"3032","偉訓","588706","43873318","74.50","75.00","74.30","74.40","0.1000","562"
"3033","威健","4220104","162083402","38.00","38.65","38.00","38.25","0.3000","2382"
"3034","聯詠","1659129","1001990198","606.00","606.00","600.00","606.00","0.0000","2169"
"3035","智原","7000267","2120833830","302.50","307.00","300.00","301.00","1.5000","8606"
"3036","文曄","6455321","742180075","116.00","117.00","114.00","115.00","-0.5000","4168"
"3036A","文曄甲特","30055","1423001","47.45","47.45","47.30","47.35","-0.0500","22"
"3037","欣興","11161515","2071414549","190.00","191.00","183.50","184.00","-3.5000","11668"
"3038","全台","581541","19072258","32.40","32.95","32.40","32.85","0.4500","301"
"3040","遠見","296991","10392660","35.80","35.80","34.80","34.80","-1.0000","394"
"3041","揚智","876338","18960739","21.05","21.95","21.05","21.90","0.8000","595"
"3042","晶技","1328494","152082767","114.50","116.00","113.50","114.00","-1.0000","1421"
"3043","科風","73692","2311537","30.80","31.80","30.80","31.50","0.8000","79"
"3044","健鼎","6449214","1373580464","215.00","215.50","211.00","214.50","-1.5000","4568"
"3045","台灣大","5404234","578050596","106.50","107.50","106.50","107.00","0.5000","2870"
"3046","建碁","868847","56484575","65.10","65.90","64.10","64.20","1.2000","698"
"3047","訊舟","44164250","1136694295","25.50","25.90","25.05","25.90","2.3500","13796"
"3048","益登","12754462","418618053","34.95","34.95","32.10","32.30","-2.1500","8111"
"3049","精金","1768826","14987149","8.30","8.53","8.30","8.51","0.1900","710"
"3050","鈺德","268406","5710515","21.10","21.40","21.05","21.20","0.1500","190"
"3051","力特","744408","24750151","32.90","33.50","32.90","33.45","0.5500","536"
"3052","夆典","2630162","35948013","13.35","13.80","13.30","13.70","0.4000","896"
"3054","立萬利","39200","794460","20.15","20.50","20.15","20.35","0.2000","46"
"3055","蔚華科","2250165","191504799","85.00","87.10","84.00","84.00","-1.2000","2240"
"3056","富華新","8289920","295662788","34.50","36.10","34.50","35.65","1.2500","3876"
"3057","喬鼎","483810","6824072","14.20","14.40","13.90","14.00","-0.3500","490"
"3058","立德","1051555","21596004","20.40","20.70","20.40","20.65","0.2500","482"
"3059","華晶科","10997277","477355878","42.00","44.30","41.80","43.00","1.4000","6698"
"3060","銘異","3386160","109508392","31.65","33.15","31.60","32.00","0.4000","2457"
"3062","建漢","3493358","86153242","24.65","24.95","24.30","24.30","-0.2000","1790"
"3090","日電貿","612845","42208151","68.40","69.20","68.40","68.90","0.4000","439"
"3092","鴻碩","258534","8105695","31.05","32.30","30.95","31.85","0.8000","227"
"3094","聯傑","337740","10565830","31.25","31.60","31.00","31.60","0.6500","194"
"3130","一零四","15239","3573983","234.50","235.00","234.00","235.00","0.5000","89"
"3138","耀登","149900","19659864","130.00","133.00","130.00","132.00","2.5000","186"
"3149","正達","1240818","29972058","23.95","24.60","23.80","24.50","0.6500","750"
"3164","景岳","178014","4401720","24.60","25.00","24.55","24.60","0.0000","170"
"3167","大量","134564","7691807","58.60","58.60","56.50","57.30","-0.3000","146"
"3168","眾福科","61603","3931055","63.30","64.20","63.30","63.70","0.4000","67"
"3189","景碩","1713129","159384248","93.20","94.00","92.60","93.30","1.0000","1544"
"3209","全科","266884","9606632","36.00","36.10","35.85","36.00","0.0000","225"
"3229","晟鈦","942821","19791165","19.90","21.30","19.80","21.30","1.9000","463"
"3231","緯創","68238896","7507111275","112.00","112.50","109.00","109.50","-2.5000","45832"
"3257","虹冠電","372656","22726717","61.30","61.90","60.60","60.70","-0.7000","331"
"3266","昇陽","2187342","60113312","26.85","28.00","26.70","27.10","0.3500","1193"
"3296","勝德","477608","11085725","22.80","23.55","22.80","23.50","0.7000","312"
"3305","昇貿","4656323","354160373","74.80","77.10","74.10","77.00","2.5000","3426"
"3308","聯德","278028","7985697","28.70","29.05","28.40","28.65","0.2500","299"
"3311","閎暉","104019","4197968","40.75","40.85","40.10","40.30","0.0000","91"
"3312","弘憶股","2000591","134039956","66.10","68.00","66.10","66.90","-0.1000","1618"
"3321","同泰","1328018","29266956","21.70","22.50","21.15","22.15","0.4500","758"
"3338","泰碩","7699121","663429267","86.00","87.70","84.70","87.10","2.7000","5420"
"3346","麗清","853314","36007615","41.60","42.50","41.50","42.45","1.0500","652"
"3356","奇偶","3407820","250870269","72.80","74.50","72.50","73.00","0.5000","2836"
"3376","新日興","22243242","5176771731","227.50","239.00","223.50","233.50","7.0000","21032"
"3380","明泰","1582980","55124576","34.75","35.30","34.70","34.80","-0.1000","1033"
"3406","玉晶光","3218589","1794596891","552.00","566.00","549.00","553.00","4.0000","3738"
"3413","京鼎","1073994","325110112","305.50","307.00","298.00","306.50","3.0000","4378"
"3416","融程電","808340","129929428","159.00","163.00","158.00","158.50","-0.5000","746"
"3419","譁裕","585711","10079622","17.15","17.40","17.00","17.30","0.3000","300"
"3432","台端","498078","12008185","24.10","24.60","23.75","24.15","0.0500","477"
"3437","榮創","1150520","32145450","27.50","28.35","27.50","27.55","0.0000","671"
"3443","創意","4138240","6608843310","1550.00","1625.00","1550.00","1605.00","60.0000","9227"
"3447","展達","28202","919239","32.50","32.80","32.45","32.55","0.1000","27"
"3450","聯鈞","11405749","986280690","85.40","87.80","84.30","87.50","2.5000","8356"
"3454","晶睿","628973","89881663","137.00","145.00","137.00","144.50","8.0000","703"
"3481","群創","45654116","623900928","13.50","13.80","13.45","13.65","0.2500","10822"
"3494","誠研","252403","1719866","6.85","6.85","6.70","6.83","-0.0200","71"
"3501","維熹","329582","22579136","69.10","69.10","68.10","68.50","-0.7000","752"
"3504","揚明光","1089562","64905690","58.00","61.20","58.00","59.00","1.6000","830"
"3515","華擎","521210","119838186","232.50","233.50","228.00","229.00","-3.0000","807"
"3518","柏騰","259827","7859405","30.00","30.60","29.95","30.60","0.5000","169"
"3528","安馳","18428","901969","48.90","49.30","48.65","49.15","0.2500","28"
"3530","晶相光","223941","23206269","102.50","104.50","102.50","104.00","1.5000","205"
"3532","台勝科","4153144","739861605","173.50","182.00","172.50","177.00","6.5000","4347"
"3533","嘉澤","809357","1279831240","1580.00","1600.00","1565.00","1580.00","0.0000","1048"
"3535","晶彩科","3666010","105009461","27.20","29.35","27.20","29.10","1.9000","1887"
"3543","州巧","96576","2260449","23.40","23.55","23.30","23.55","0.0500","71"
"3545","敦泰","2707125","244875275","87.70","91.60","87.60","91.60","3.8000","2364"
"3550","聯穎","94311","1454073","15.50","15.50","15.35","15.45","-0.0500","62"
"3557","嘉威","366881","28731182","79.50","79.50","77.60","77.60","-1.2000","341"
"3563","牧德","208254","77338318","367.00","375.00","367.00","371.00","4.0000","342"
"3576","聯合再生","5222281","63943363","12.15","12.40","12.05","12.30","0.2500","1971"
"3583","辛耘","4353991","1487912762","335.50","349.00","333.00","347.00","16.0000","4715"
"3588","通嘉","402945","35015205","86.70","88.20","86.30","86.70","0.0000","874"
"3591","艾笛森","1445392","39637958","27.30","27.80","26.90","27.80","0.9000","836"
"3592","瑞鼎","1336659","554062522","414.50","418.50","410.50","418.50","3.5000","1353"
"3593","力銘","303651","3705476","11.35","12.40","11.35","11.90","0.6000","253"
"3596","智易","1819997","293503208","164.00","164.50","160.00","160.50","-3.0000","2166"
"3605","宏致","1892625","94816257","48.75","51.50","48.75","49.65","1.4000","1699"
"3607","谷崧","448375","8107504","17.95","18.20","17.95","18.20","0.3000","198"
"3617","碩天","1209438","332932841","277.00","280.00","270.50","271.00","-0.5000","1501"
"3622","洋華","2480199","151336599","59.00","61.90","59.00","61.70","2.5000","2051"
"3645","達邁","344977","14247632","41.00","41.85","40.90","41.50","0.7000","257"
"3652","精聯","178708","5778980","32.10","32.80","32.10","32.30","0.2000","120"
"3653","健策","533910","530936322","980.00","1015.00","980.00","992.00","3.0000","850"
"3661","世芯-KY","1295408","3767708495","2900.00","2940.00","2880.00","2920.00","25.0000","3364"
"3665","貿聯-KY","5486231","1575514520","276.50","292.00","273.50","288.00","12.5000","5059"
"3669","圓展","143292","7802454","54.20","54.80","54.00","54.60","0.3000","139"
"3673","TPK-KY","826619","30624349","37.10","37.20","36.90","37.05","0.0500","562"
"3679","新至陞","85310","12364952","146.50","146.50","144.00","144.00","-2.0000","137"
"3686","達能","485480","9386858","18.80","19.55","18.80","19.25","0.4500","377"
"3694","海華","742396","37646249","51.00","51.10","50.40","50.60","0.1000","641"
"3701","大眾控","281943","15153732","53.40","54.10","53.40","53.70","0.3000","268"
"3702","大聯大","3171008","273827201","87.00","87.20","85.80","86.30","-0.6000","2291"
"3702A","大聯大甲特","32075","1569670","48.90","49.00","48.90","49.00","0.1000","24"
"3703","欣陸","5635619","207088449","36.10","37.25","35.85","36.75","0.5500","3799"
"3704","合勤控","1080750","43887581","40.15","40.75","40.15","40.70","0.5000","714"
"3705","永信","412947","22863660","54.70","55.70","54.70","55.30","0.6000","352"
"3706","神達","9271803","426696684","46.70","46.80","45.70","45.70","-0.9000","6198"
"3708","上緯投控","2933247","438043252","148.00","151.00","146.50","151.00","4.0000","2542"
"3711","日月光投控","7689711","1225012934","160.00","160.50","158.00","159.50","-0.5000","4359"
"3712","永崴投控","3070412","144576012","45.35","47.90","45.30","47.90","2.6000","2232"
"3714","富采","4076267","181704834","43.20","45.30","43.20","44.95","1.9000","2501"
"3715","定穎投控","3865091","237407830","60.80","61.90","60.60","61.80","1.5000","2615"
"4104","佳醫","86658","7791484","89.90","90.10","89.70","89.90","0.2000","194"
"4106","雃博","68633","1925881","28.00","28.10","28.00","28.05","0.0500","102"
"4108","懷特","238910","4762801","19.95","20.00","19.80","20.00","0.0500","498"
"4119","旭富","199246","18515588","92.40","93.20","92.30","93.10","0.7000","205"
"4133","亞諾法","82872","2702239","32.45","32.75","32.45","32.55","0.0000","120"
"4137","麗豐-KY","115387","19136681","165.00","167.00","165.00","166.50","1.5000","156"
"4142","國光生","678326","18935695","27.80","28.10","27.70","27.90","0.2000","335"
"4148","全宇生技-KY","76267","3851813","50.40","50.90","50.30","50.90","0.6000","49"
"4155","訊映","840546","21884150","25.80","26.30","25.70","26.25","0.4500","404"
"4164","承業醫","432951","22443010","51.20","52.20","50.90","52.10","1.2000","323"
"4190","佐登-KY","51017","2367072","46.35","46.65","46.30","46.30","0.1000","77"
"4306","炎洲","12502457","256716712","19.85","20.95","19.85","20.80","1.0500","4774"
"4414","如興","441059","1361889","3.11","3.11","3.08","3.09","0.0100","122"
"4426","利勤","208636","3562499","16.75","17.25","16.75","17.10","0.4000","151"
"4438","廣越","32606","3730828","114.50","115.00","114.00","115.00","0.0000","53"
"4439","冠星-KY","7171","770381","107.50","108.00","107.00","107.00","-0.5000","58"
"4440","宜新實業","69310","1733922","25.00","25.10","24.90","24.95","0.0000","42"
"4526","東台","4113420","97758149","23.35","24.25","23.30","23.55","0.3500","2143"
"4532","瑞智","4341021","123278975","27.80","28.70","27.80","28.50","0.9000","2171"
"4536","拓凱","433963","89767095","200.50","209.00","200.50","207.50","7.0000","540"
"4540","全球傳動","497410","17959959","35.35","36.85","35.10","36.15","1.1000","324"
"4545","銘鈺","346605","14455832","41.95","43.00","41.05","41.35","-0.1000","301"
"4551","智伸科","141521","15667933","113.50","113.50","110.00","110.00","-3.5000","149"
"4552","力達-KY","290037","8327757","28.90","28.90","28.55","28.70","-0.1000","185"
"4555","氣立","175584","11418468","66.70","67.40","62.40","64.50","2.6000","197"
"4557","永新-KY","53367","6444772","120.50","121.50","120.50","121.00","0.5000","50"
"4560","強信-KY","71100","2643814","37.35","37.35","37.10","37.20","0.0500","42"
"4562","穎漢","6814240","263552651","39.60","39.95","37.15","39.20","-0.2000","5521"
"4564","元翎","426834","10316720","23.80","24.45","23.70","24.45","0.6000","366"
"4566","時碩工業","31189004","2529198364","82.30","83.00","78.20","81.20","1.1000","19621"
"4569","六方科-KY","26082","2716127","104.00","105.50","103.50","105.50","1.5000","50"
"4571","鈞興-KY","5143519","797515112","152.00","162.00","147.00","155.00","6.5000","4252"
"4572","駐龍","47661","7193653","151.00","151.50","150.50","151.00","1.0000","107"
"4576","大銀微系統","234961","17573247","74.40","75.80","73.80","75.50","1.1000","274"
"4581","光隆精密-KY","13000","828500","63.80","63.80","63.60","63.60","-0.2000","12"
"4583","台灣精銳","84199","23134419","274.50","278.50","271.50","273.00","0.5000","170"
"4588","玖鼎電力","724927","72433762","94.00","101.50","94.00","101.50","9.1000","577"
"4720","德淵","516104","9709220","18.55","18.95","18.55","18.95","0.3000","187"
"4722","國精化","95682","4000114","41.40","42.10","41.40","42.00","0.6000","92"
"4736","泰博","143164","23824792","165.50","167.00","165.50","166.50","1.0000","187"
"4737","華廣","33138","2282394","69.00","69.10","68.60","69.10","0.2000","57"
"4739","康普","1263966","86366902","66.90","69.10","66.30","69.10","4.1000","1201"
"4746","台耀","1404145","136838895","96.00","98.50","95.70","98.00","2.1000","1107"
"4755","三福化","464989","63060568","137.50","138.00","133.50","136.50","-1.5000","554"
"4763","材料-KY","1850512","1519783704","830.00","830.00","816.00","820.00","-20.0000","5073"
"4764","雙鍵","104848","4321132","41.55","42.00","40.10","42.00","-1.1000","91"
"4766","南寶","527870","187349800","354.00","358.00","350.50","357.00","6.5000","717"
"4770","上品","328992","130812772","394.50","404.50","392.00","400.50","9.5000","486"
"4771","望隼","129720","38827031","302.00","304.50","296.50","298.50","-3.0000","246"
"4807","日成-KY","102","1819","","","","","0.0000","3"
"4904","遠傳","7549065","640874835","83.80","85.30","83.80","84.90","1.1000","3320"
"4906","正文","15783910","605651866","38.40","38.80","38.05","38.20","-0.1000","9780"
"4912","聯德控股-KY","255215","31272718","121.50","125.00","120.50","123.50","3.0000","181"
"4915","致伸","5124661","557825134","108.00","111.00","107.50","107.50","-0.5000","3320"
"4916","事欣科","293749","8935225","30.25","30.60","30.10","30.55","0.5500","190"
"4919","新唐","1442897","178746567","124.50","125.00","123.00","123.50","0.0000","1181"
"4927","泰鼎-KY","1133748","45153380","39.00","40.60","38.70","39.50","0.5000","649"
"4930","燦星網","91904","3100509","33.85","33.95","33.65","33.75","0.0000","108"
"4934","太極","1087412","24364790","22.30","22.70","21.95","22.65","0.6500","466"
"4935","茂林-KY","98490","6038870","61.40","61.60","61.00","61.40","0.1000","185"
"4938","和碩","7358648","822520168","111.50","112.50","111.00","111.50","0.0000","4641"
"4942","嘉彰","196905","9143181","46.45","46.60","46.30","46.55","0.3500","103"
"4943","康控-KY","20601","418867","20.25","20.70","20.00","20.60","0.3000","33"
"4949","有成精密","60777","1754895","28.80","29.00","28.80","28.95","0.2000","56"
"4952","凌通","1581865","106231931","67.90","68.80","66.30","66.80","-1.1000","1397"
"4956","光鋐","23765860","574137752","23.50","25.15","23.00","23.90","0.9500","11721"
"4958","臻鼎-KY","8180808","955807951","114.50","118.50","114.50","116.50","3.0000","4669"
"4960","誠美材","3376762","50127169","14.75","15.00","14.70","14.70","-0.0500","1114"
"4961","天鈺","1505059","388217692","254.50","260.50","254.00","258.00","4.5000","1545"
"4967","十銓","25606770","3641069706","138.50","143.50","137.50","143.50","13.0000","12711"
"4968","立積","894114","164324952","182.50","186.00","182.00","184.00","2.0000","908"
"4976","佳凌","1341281","64573278","47.50","48.70","47.50","47.75","0.2500","928"
"4977","眾達-KY","197994","14515320","73.60","74.00","73.10","73.40","0.1000","240"
"4989","榮科","217927","5542671","24.90","26.00","24.80","25.40","0.4000","156"
"4994","傳奇","1467096","191196323","133.00","135.00","124.00","133.50","-1.0000","1180"
"4999","鑫禾","59625","2107390","35.25","35.50","35.25","35.35","0.1000","163"
"5007","三星","649312","35206592","57.20","57.20","56.80","56.90","-0.2000","84"
"5203","訊連","1388612","146208549","102.50","107.50","102.50","104.50","4.0000","1194"
"5215","科嘉-KY","40504","2103256","51.40","52.40","51.30","52.30","0.9000","48"
"5222","全訊","261158","41973703","160.50","161.50","160.00","160.50","0.5000","288"
"5225","東科-KY","873528","99185238","111.50","115.50","111.50","113.50","1.0000","700"
"5234","達興材料","916918","147094962","158.50","164.00","158.50","159.00","-0.5000","805"
"5243","乙盛-KY","3714675","223454488","57.80","62.00","57.50","61.30","2.8000","2308"
"5244","弘凱","105783","4997271","47.00","47.65","47.00","47.30","0.2500","82"
"5258","虹堡","480530","61298290","128.50","128.50","126.50","128.50","1.0000","494"
"5269","祥碩","381094","761082545","2020.00","2025.00","1980.00","1985.00","-40.0000","907"
"5283","禾聯碩","81506","9041824","111.00","111.50","110.50","110.50","-0.5000","106"
"5284","jpp-KY","550989","65855862","118.00","121.50","117.50","121.50","3.5000","484"
"5285","界霖","185338","13056994","70.20","70.80","70.00","70.20","0.3000","168"
"5288","豐祥-KY","100587","21085546","205.50","212.50","205.50","211.50","6.5000","96"
"5292","華懋","423156","72409448","168.50","177.00","167.50","168.00","-0.5000","529"
"5306","桂盟","38417","5496425","143.00","144.00","142.00","143.00","0.5000","75"
"5388","中磊","7942654","887960051","112.50","113.50","111.00","111.50","-5.0000","7680"
"5434","崇越","2471940","679182175","270.00","281.00","269.50","273.50","3.5000","6394"
"5469","瀚宇博","3217744","178199021","55.60","56.20","55.20","55.20","-0.4000","2275"
"5471","松翰","153307","8011152","51.90","52.50","51.90","52.40","0.5000","135"
"5484","慧友","1328876","55015438","41.40","41.40","41.40","41.40","3.7500","403"
"5515","建國","4301308","104026506","23.15","24.90","22.85","24.30","1.1500","2274"
"5519","隆大","12908474","690998943","50.80","55.50","50.50","52.40","1.4000","7565"
"5521","工信","4403251","57645780","12.75","13.30","12.70","12.95","0.2000","1527"
"5522","遠雄","6545691","619813845","91.50","97.00","91.30","93.60","2.3000","4312"
"5525","順天","153689","5735196","36.70","37.60","36.60","37.25","0.6500","120"
"5531","鄉林","10493483","126270677","11.35","12.20","11.35","12.20","1.1000","2553"
"5533","皇鼎","972252","24092604","24.20","25.10","24.20","24.65","0.4000","522"
"5534","長虹","1877192","235986178","123.50","128.00","123.00","125.00","0.5000","1485"
"5538","東明-KY","58","1880","","","","","0.0000","3"
"5546","永固-KY","9360","308276","32.95","33.00","32.80","32.95","0.0000","14"
"5607","遠雄港","925354","52610757","56.60","57.20","56.30","56.80","0.5000","692"
"5608","四維航","13393686","322551052","24.20","24.50","23.50","24.20","0.0000","6753"
"5706","鳳凰","633630","48669468","76.20","77.70","75.60","76.80","1.2000","534"
"5871","中租-KY","6109638","937800922","153.50","154.50","153.00","153.00","-1.0000","6583"
"5871A","中租-KY甲特","151245","14691427","97.20","97.20","96.80","97.10","-0.1000","53"
"5876","上海商銀","4136790","190914889","45.90","46.35","45.75","46.20","0.2500","2892"
"5880","合庫金","16972565","438767427","25.60","26.00","25.60","25.85","0.2500","4425"
"5906","台南-KY","215706","13935110","67.30","67.80","62.70","65.50","0.0000","87"
"5907","大洋-KY","111001","1006059","9.16","9.16","9.04","9.06","0.0100","60"
"6005","群益證","25552136","625826399","24.70","24.75","24.20","24.30","-0.2500","7651"
"6024","群益期","421096","25816699","61.00","61.70","60.70","61.40","0.4000","395"
"6108","競國","361115","7718915","21.30","21.60","21.30","21.30","0.0000","152"
"6112","邁達特","1099296","69512077","63.20","64.30","62.30","62.40","-0.2000","1177"
"6115","鎰勝","303029","16967573","55.70","56.30","55.50","56.20","0.5000","218"
"6116","彩晶","6870781","68599806","9.91","10.05","9.88","9.99","0.0900","1982"
"6117","迎廣","3065833","418397152","139.50","143.00","132.50","133.50","-8.5000","2977"
"6120","達運","2306146","36474337","15.60","15.95","15.50","15.95","0.4500","1118"
"6128","上福","225539","8924421","39.65","39.95","39.35","39.40","-0.1000","216"
"6133","金橋","503541","7709831","14.80","15.70","14.80","15.30","0.5000","303"
"6136","富爾特","267767","6144991","23.10","23.10","22.85","23.00","0.0000","152"
"6139","亞翔","10958296","2410347858","208.00","226.50","208.00","222.50","15.0000","10227"
"6141","柏承","192533","3212296","16.50","16.80","16.50","16.80","0.2000","116"
"6142","友勁","209910","2080919","9.86","9.97","9.85","9.94","0.0800","90"
"6152","百一","410819","4519205","10.95","11.10","10.90","11.05","0.2000","222"
"6153","嘉聯益","1432840","30032473","20.85","21.15","20.80","20.90","0.1000","768"
"6155","鈞寶","3772768","110932784","28.15","30.80","27.95","29.85","1.6500","2135"
"6164","華興","1586789","25731574","16.40","16.45","16.05","16.20","0.0000","786"
"6165","浪凡","2309602","90756262","38.40","41.30","37.85","40.75","2.5500","1300"
"6166","凌華","1348137","100816462","75.40","75.80","74.10","74.20","-0.8000","1245"
"6168","宏齊","780113","18882451","23.70","24.45","23.70","24.20","0.5500","469"
"6176","瑞儀","3660538","788345501","217.00","218.00","211.50","216.00","1.0000","5956"
"6177","達麗","4473526","274619637","59.80","62.00","59.50","61.70","1.7000","2834"
"6183","關貿","16107","1184595","73.50","73.70","73.50","73.70","0.0000","33"
"6184","大豐電","31535","1744199","55.50","55.50","55.20","55.30","-0.1000","104"
"6189","豐藝","4297938","380467013","88.10","89.30","87.60","89.30","-0.2000","3645"
"6191","精成科","1079717","77912208","72.00","72.60","71.90","72.00","0.0000","1617"
"6192","巨路","635770","71496983","108.50","114.00","108.50","113.50","5.0000","640"
